Class,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59
1,0.14435337,0.072494909,0.002850895,0.053036898,0.003206671,0.0689587,0.005769935,0.050004482,0.004592407,0.031652056,0.024407621,0.029003857,0.038016282,0.042035714,0.037649378,0.03115404,0.037714303,0.11330061,0.060290072,0.15883893,0.075710855,0.13847867,0.069559619,0.15741187,0.055526733,0.19464217,0.20041473,0.1918373,0.22062406,0.20961444,0.25634664,0.16274063,0.15502805,0.15537398,0.096531712,0.21672755,0.095075391,0.17920543,0.095676951,0.12783776,0.050603278,0.053865135,0.066855729,0.064638384,0.05710217,0.054223113,0.05451433,0.04976663,0.042837732,0.042005889,0.066505373,0.045768846,0.048722617,0.035331294,0.065900832,0.036035832,0.03340435,0.33182713,0.47733507
1,0.16621099,0.046987493,0.005861651,0.061187096,0.010157494,0.08435341,0.006925649,0.05653118,0.004305049,0.01850472,0.023852216,0.040631995,0.0468213,0.042680375,0.041295748,0.032811813,0.019588545,0.086530969,0.051332228,0.17944005,0.095253147,0.14553541,0.065254003,0.10596789,0.035289872,0.15583669,0.1583638,0.27480385,0.24538532,0.21288244,0.17806855,0.16695753,0.11739317,0.12472002,0.11752594,0.21374458,0.088503003,0.14939407,0.074778363,0.083608419,0.049202099,0.058004476,0.075923175,0.060614038,0.067624919,0.045377545,0.031480327,0.033950105,0.038036216,0.049251504,0.069992118,0.041981541,0.045450822,0.023955671,0.050548166,0.027811803,0.046086174,0.36096147,0.51222295
1,0.11907716,0.036887269,0.002101464,0.043646034,0.00477002,0.057387989,0.006195303,0.044922739,0.00433462,0.019035911,0.023372404,0.030095061,0.039298788,0.04297033,0.037664913,0.026672663,0.020938383,0.093085974,0.060646467,0.19812752,0.092507564,0.15485105,0.064888388,0.1148621,0.039926145,0.21105643,0.22981711,0.35411277,0.25353366,0.23443058,0.21945648,0.17476518,0.12694129,0.14748776,0.12832431,0.25349787,0.10993285,0.16778243,0.08690732,0.098136321,0.055474713,0.0543699,0.067791402,0.065154567,0.062813707,0.043854445,0.036445256,0.031816874,0.040769991,0.044016667,0.049232099,0.046257224,0.036058091,0.02457219,0.040040951,0.028703809,0.032968029,0.27838123,0.39418304
1,0.12251448,0.049819227,0.004751019,0.056573179,0.004788318,0.059943538,0.007608608,0.062096786,0.005086775,0.02404071,0.025197178,0.02195112,0.02678778,0.042574134,0.039990474,0.033976443,0.029911622,0.12147629,0.053748488,0.16216211,0.07354416,0.16111022,0.069734275,0.12692446,0.062579803,0.14314958,0.1909261,0.26774424,0.25706273,0.19141001,0.22597483,0.22237624,0.26024011,0.1094529,0.10238488,0.18535791,0.10461425,0.15136264,0.090067886,0.1805158,0.076215662,0.048757616,0.053680427,0.067547254,0.064898916,0.047921926,0.046891201,0.03995429,0.041757811,0.03289368,0.051746685,0.040476806,0.049378145,0.033625558,0.038922966,0.023857778,0.041637868,0.34603164,0.41532516
1,0.10075571,0.031257253,0.003101874,0.048272062,0.00345802,0.042003334,0.003742743,0.054733805,0.002612571,0.022142977,0.02077874,0.029794715,0.031057181,0.036516339,0.03193095,0.02818393,0.02283136,0.099968486,0.052796297,0.17711568,0.086943276,0.16560607,0.067329608,0.12071002,0.046998356,0.18302147,0.19991286,0.33434528,0.29717526,0.24280666,0.2371646,0.18933247,0.16676775,0.15971789,0.1227028,0.25549182,0.096423522,0.20080404,0.090122938,0.11921507,0.059699636,0.052371752,0.061357353,0.065871321,0.064130217,0.050625604,0.039385788,0.033148535,0.035242796,0.042487118,0.038408432,0.049973786,0.041823186,0.028337168,0.035187043,0.031113716,0.03431436,0.28512689,0.35586458
1,0.12181083,0.060397591,0.00570339,0.062033027,0.004965322,0.038565915,0.00487231,0.062834784,0.006014758,0.04990096,0.034925073,0.023863735,0.017504534,0.024256434,0.027805502,0.034891468,0.044478141,0.16351005,0.044366769,0.077927455,0.028631387,0.095077336,0.065754056,0.16095898,0.13001189,0.16630186,0.13012989,0.11714864,0.13229525,0.15561716,0.19976331,0.34912795,0.32614025,0.10993863,0.052152447,0.072587878,0.068731822,0.15843202,0.096084215,0.31334087,0.10507435,0.031302612,0.029722134,0.029213233,0.044533897,0.061910223,0.070946909,0.06917201,0.063572593,0.027363587,0.026939472,0.030286727,0.046758235,0.049130287,0.045127261,0.050495554,0.050656155,0.35204163,0.41734722
1,0.098649181,0.058764301,0.005735531,0.043439776,0.00315922,0.027654555,0.004467635,0.043647796,0.003357973,0.049277328,0.038213611,0.019801289,0.016294848,0.016717529,0.028028771,0.030516425,0.033850767,0.15253302,0.043555271,0.079746291,0.032702446,0.10317001,0.063515931,0.16373606,0.14199033,0.17500944,0.13231291,0.13300368,0.13321961,0.16301015,0.21147639,0.38282108,0.34461182,0.11056504,0.053062268,0.071792148,0.067275301,0.16414872,0.099827342,0.34620863,0.10053845,0.03134359,0.030217418,0.038492143,0.036452964,0.058357429,0.074384339,0.075577579,0.065963365,0.022936335,0.018601321,0.026460975,0.025359128,0.043319605,0.039433409,0.05726517,0.032275364,0.30498096,0.37655029
1,0.11843555,0.058283232,0.005398811,0.056508798,0.004475205,0.037309825,0.002754361,0.06418439,0.008978019,0.040553227,0.034957603,0.018780444,0.016996957,0.015182353,0.025411954,0.040019449,0.049349863,0.17842036,0.046629269,0.082765386,0.027739111,0.1048984,0.057052828,0.16640303,0.12367653,0.17863455,0.12852259,0.10820189,0.13564703,0.18910247,0.21066627,0.36787698,0.33381781,0.10510528,0.057936758,0.057712827,0.073286377,0.15158038,0.098414905,0.2916753,0.11570455,0.026623815,0.028832754,0.033723809,0.0419905,0.062282752,0.075941131,0.065374792,0.052729499,0.019615527,0.035040129,0.023940129,0.044711903,0.043685228,0.049286909,0.050094545,0.039369632,0.33768773,0.3987613
1,0.12217371,0.065879099,0.00573696,0.057364356,0.004582301,0.03609832,0.004715544,0.060415775,0.00548725,0.04857767,0.030930769,0.021806823,0.015588168,0.025521841,0.023684187,0.042303618,0.053586572,0.16874732,0.052261844,0.072833404,0.029004162,0.10242116,0.063248716,0.16982111,0.14873841,0.18045804,0.12034658,0.13205065,0.12235298,0.18202186,0.18929425,0.38098082,0.3032158,0.11620975,0.050333116,0.072270744,0.071187928,0.15372148,0.10874634,0.30919984,0.10236915,0.028515335,0.02632671,0.034859497,0.039846983,0.067348272,0.084469214,0.077928327,0.061999742,0.021720912,0.031304896,0.026779197,0.046569195,0.057502061,0.05032929,0.044684306,0.043451577,0.28548425,0.42992324
1,0.1219466,0.052896917,0.007467737,0.066701397,0.003662688,0.030509831,0.004351766,0.066494413,0.007825633,0.039564658,0.038234849,0.021737101,0.014643694,0.023333421,0.02440298,0.040106773,0.049269855,0.16207816,0.05144367,0.080143392,0.031464417,0.10135091,0.059435241,0.15005103,0.14500394,0.15931018,0.11806422,0.12438903,0.13382009,0.15781143,0.18117563,0.34835482,0.34312707,0.11821924,0.053289749,0.077005595,0.070829533,0.15405594,0.10292402,0.31980181,0.1053516,0.031111442,0.026528502,0.033097576,0.040016659,0.05976389,0.080398336,0.068924725,0.066232279,0.022264509,0.026000189,0.027017463,0.047361281,0.042509153,0.044922382,0.0474075,0.047157552,0.33570692,0.41971049
1,0.13757837,0.060352441,0.00801306,0.060027402,0.003101473,0.036519758,0.003425108,0.058767572,0.00566975,0.046334259,0.037180718,0.022881128,0.019953569,0.024251446,0.032458678,0.038636528,0.048079919,0.15383798,0.045865167,0.071782298,0.032197874,0.096605226,0.060087062,0.16917229,0.14068273,0.16513355,0.11338511,0.12563099,0.12653935,0.15551762,0.1785671,0.33392048,0.31914949,0.11582899,0.05110028,0.07487537,0.069401607,0.15278333,0.10249729,0.32516846,0.10034085,0.037676714,0.025282349,0.035577185,0.048131976,0.066719636,0.076295689,0.073985606,0.064606249,0.022923768,0.029128952,0.023680044,0.045016252,0.044664592,0.043709237,0.048795186,0.044422802,0.34840691,0.43484235
1,0.12820515,0.063170768,0.006148435,0.068684533,0.004433539,0.033213649,0.002224228,0.054479279,0.005820477,0.046125241,0.039913163,0.025883734,0.017140424,0.019906597,0.024271565,0.038108986,0.044519942,0.18069197,0.059712291,0.095232882,0.032627679,0.09139014,0.062202331,0.13593148,0.12092207,0.19294503,0.14398007,0.11846215,0.15626507,0.16477795,0.17535271,0.28693721,0.35770413,0.14322574,0.061647411,0.082114205,0.061673652,0.14519422,0.08785753,0.2921834,0.12585695,0.039267551,0.027063323,0.029976739,0.040728062,0.056879338,0.067797117,0.069377527,0.069151081,0.029184233,0.032164458,0.025555586,0.041371647,0.046771146,0.04969532,0.046541892,0.045360118,0.32596812,0.44587094
1,0.10352628,0.037360016,0.001910049,0.044974543,0.002718158,0.062745251,0.003985609,0.054838154,0.002746525,0.011280764,0.018845601,0.029916981,0.038900483,0.061054565,0.043326665,0.022881184,0.016649162,0.068956412,0.040931322,0.17084102,0.12289534,0.17853461,0.060268916,0.086594798,0.031283002,0.11776195,0.21359532,0.47269741,0.30572966,0.19459672,0.22599752,0.13658454,0.10081723,0.10736768,0.099848166,0.28297752,0.12157766,0.15702803,0.054221474,0.064486004,0.054899212,0.057260357,0.059280146,0.06253963,0.054381728,0.036733136,0.025469597,0.01762595,0.022340637,0.034673005,0.056843158,0.04274895,0.025290417,0.021283044,0.039453652,0.018549047,0.029269785,0.25765458,0.36963063
1,0.11938695,0.060117055,0.007273353,0.058405291,0.003242601,0.037483335,0.003430376,0.048462767,0.005984407,0.052514128,0.036073323,0.02365914,0.022977043,0.019726414,0.024091735,0.038169824,0.047964074,0.18669263,0.054211263,0.097345121,0.0375962,0.098449722,0.06203137,0.15518224,0.12867473,0.20090118,0.14086598,0.11690713,0.16273431,0.18391809,0.19373536,0.32413325,0.34973258,0.13293567,0.057124253,0.087446548,0.067525864,0.1507168,0.10253378,0.30044347,0.12376097,0.038089555,0.032313932,0.035621721,0.041732956,0.05773209,0.073018253,0.068628699,0.063379541,0.02787886,0.033023532,0.021031484,0.034860384,0.043892104,0.053368229,0.052134439,0.03857588,0.30878165,0.40041214
1,0.13852671,0.059556048,0.008395292,0.068377718,0.004148114,0.035177384,0.004668054,0.061327282,0.006743698,0.047667112,0.049545944,0.026544886,0.022419397,0.020664074,0.025295693,0.032910578,0.04167721,0.17944716,0.05401903,0.094282985,0.038623687,0.093672477,0.065467492,0.1394289,0.13131174,0.17380211,0.13876881,0.13094814,0.1449763,0.15954584,0.17073627,0.32611549,0.34535083,0.13498655,0.060785003,0.084279418,0.066104785,0.1600638,0.096115343,0.27702141,0.12257727,0.036458135,0.032928929,0.038873829,0.045538176,0.053930052,0.081761494,0.07471431,0.073517703,0.024293028,0.037320361,0.027261144,0.041153267,0.042115007,0.043509793,0.055950928,0.045634575,0.31554642,0.44164905
1,0.091516107,0.039959062,0.005456034,0.044034299,0.003545477,0.044039339,0.003940471,0.041607972,0.001577089,0.018305955,0.024954509,0.021602727,0.024765447,0.038990069,0.034849625,0.021843584,0.020916175,0.12056997,0.075314693,0.15413482,0.086877413,0.15073369,0.067692727,0.11717776,0.051005363,0.22137508,0.29398707,0.31907234,0.25789344,0.19836366,0.22943033,0.22321819,0.1751975,0.18873177,0.099466279,0.25679529,0.095183723,0.17818648,0.077286042,0.14536102,0.075372845,0.050538093,0.052341014,0.061854791,0.054203026,0.038059086,0.036789391,0.037376758,0.040171381,0.038822778,0.033363428,0.049938943,0.035878416,0.02580161,0.026903272,0.03719775,0.032455232,0.28105637,0.33929369
1,0.085426882,0.034453481,0.002513258,0.056113169,0.004171733,0.043509502,0.003856964,0.050162483,0.002595015,0.019618778,0.022887433,0.033371523,0.030592091,0.030307239,0.026932782,0.026107324,0.024124222,0.10883868,0.077001296,0.17870645,0.086403333,0.14536023,0.065368548,0.11151428,0.044855874,0.22119021,0.24435617,0.36673379,0.24676609,0.24963222,0.21414579,0.2259199,0.1762014,0.19057147,0.12014119,0.24554783,0.093866922,0.169433,0.078573197,0.14133959,0.068985604,0.062749662,0.053077478,0.053362031,0.056828599,0.047864139,0.041259248,0.036461093,0.04363893,0.042852659,0.033047624,0.03688205,0.032692235,0.026653783,0.026415022,0.032322392,0.039293803,0.26312378,0.32956788
1,0.13432479,0.044247784,0.004824006,0.058228314,0.006757683,0.063605674,0.003683007,0.055355337,0.005797084,0.025548231,0.028258985,0.042050555,0.034129951,0.036033876,0.03559275,0.030380772,0.026047379,0.1051243,0.075681768,0.16434801,0.086944848,0.1330978,0.067138687,0.11503796,0.047956828,0.20144154,0.23398969,0.30983001,0.22984956,0.21739465,0.19089156,0.21710056,0.18224657,0.16122282,0.11131468,0.21054085,0.081902884,0.1499017,0.080996081,0.1286706,0.0728058,0.062631652,0.062260721,0.0620379,0.056848314,0.048323818,0.040307634,0.038709342,0.042398274,0.041399959,0.040598277,0.034436919,0.050394721,0.036156096,0.037160233,0.035645436,0.049137857,0.31539071,0.43376279
1,0.1270337,0.041812781,0.004234417,0.063949242,0.005086662,0.04817811,0.007058578,0.066578068,0.001912777,0.022279697,0.031174311,0.041647356,0.038221896,0.037748393,0.037112597,0.028142622,0.024886699,0.10602644,0.072436221,0.18919502,0.091574654,0.13460818,0.062025249,0.10775588,0.047011822,0.1755192,0.25459048,0.32180023,0.24262498,0.17725611,0.19496419,0.22695759,0.16151921,0.17148452,0.12677927,0.23580068,0.088332757,0.13967197,0.073422708,0.12891237,0.065794401,0.067655511,0.056243639,0.056279767,0.057119686,0.04436117,0.03911788,0.036683876,0.048873633,0.042213641,0.041041899,0.035817832,0.051035326,0.030080531,0.029699923,0.026159547,0.048269767,0.32020462,0.41224277
1,0.10909687,0.039898235,0.002982765,0.061961241,0.00525773,0.045629449,0.005124714,0.053300649,0.004661588,0.023349801,0.038009718,0.040268809,0.041549396,0.033703633,0.034605671,0.025293643,0.020826254,0.10916894,0.067677125,0.19545825,0.094354421,0.14871301,0.062832639,0.11249048,0.045953959,0.18577491,0.24914823,0.31439233,0.26037699,0.19500041,0.19298781,0.20812181,0.15886496,0.18387683,0.11735741,0.2423135,0.092740305,0.15262477,0.063988432,0.13660039,0.065911785,0.069049433,0.063856214,0.05932707,0.059879608,0.046445999,0.040947437,0.039166905,0.046560355,0.046292633,0.038934652,0.036474783,0.045519382,0.029220922,0.026197542,0.031407591,0.046826657,0.30383706,0.40565389
1,0.075726591,0.032400247,0.002160114,0.052262034,0.001778726,0.043911278,0.004649594,0.04941269,0.000720341,0.016811309,0.02036036,0.022762813,0.033791244,0.028332859,0.031360794,0.022815153,0.023357624,0.1078592,0.064659372,0.17637174,0.090463638,0.11940764,0.065778613,0.11291392,0.05450666,0.20268705,0.28751561,0.3004182,0.26660365,0.23382981,0.2439729,0.20519289,0.21668227,0.1618899,0.11536244,0.27128488,0.08452329,0.16034849,0.075704448,0.15039955,0.063536063,0.050704826,0.062364869,0.044629332,0.048717927,0.03499712,0.039615646,0.03687989,0.041884258,0.043093123,0.025227919,0.035435293,0.028342057,0.026461335,0.026874021,0.036548652,0.036879156,0.31925705,0.31216627
1,0.12071107,0.046175525,0.004110173,0.058324333,0.004784674,0.039052647,0.005030382,0.060281646,0.004060723,0.027708521,0.023365157,0.028420087,0.030372353,0.027605398,0.033918247,0.036817238,0.037072778,0.12636198,0.074606463,0.15202986,0.068791308,0.12299517,0.081654459,0.14357179,0.099152938,0.21849518,0.23948446,0.21119067,0.18787265,0.19941138,0.23533078,0.24978147,0.2982834,0.15576081,0.096642628,0.16740102,0.074912108,0.16932257,0.096927121,0.20752254,0.082846113,0.046493702,0.048959736,0.040869001,0.055323448,0.052656725,0.055281594,0.047056761,0.04400301,0.036759157,0.031885132,0.030566053,0.049271103,0.031824887,0.032808006,0.031545751,0.043247111,0.31119457,0.38964632
1,0.11632825,0.042103112,0.004495834,0.048934363,0.005999487,0.051127553,0.004139382,0.055684838,0.00314224,0.022914477,0.02801837,0.031809147,0.038084641,0.042876396,0.034401972,0.036863614,0.02809827,0.11598367,0.080247015,0.15909085,0.071993232,0.13928106,0.080251373,0.13398391,0.07920377,0.23568958,0.29367697,0.22130848,0.20689304,0.26013011,0.25254536,0.25127542,0.17992523,0.18288328,0.10975924,0.16285294,0.091482326,0.18248466,0.096008033,0.16619775,0.072112903,0.058204353,0.049092859,0.054033179,0.05493176,0.051689744,0.042067591,0.046671961,0.04745587,0.03361069,0.046786081,0.032995407,0.039913423,0.026795095,0.036165465,0.027493043,0.037962943,0.2606664,0.389965
1,0.13835366,0.08579658,0.009624977,0.045416478,0.003719057,0.077115886,0.00588555,0.049134105,0.003476488,0.032958396,0.026944173,0.021705585,0.028784536,0.041722961,0.037015524,0.027644759,0.035846379,0.13562502,0.064262763,0.11675009,0.050250869,0.13804634,0.077210434,0.15231998,0.074423522,0.1825947,0.22788525,0.15941337,0.13684346,0.24241371,0.26978555,0.18020307,0.27445507,0.17818797,0.071521029,0.10209724,0.092081748,0.18200143,0.087546669,0.16958663,0.072202519,0.042666629,0.036633082,0.047468569,0.04475189,0.056478344,0.047858473,0.056223463,0.048567869,0.026165748,0.077851094,0.037311405,0.03725671,0.035394501,0.08093781,0.036050197,0.031251531,0.32675231,0.46704325
1,0.089517228,0.024851624,0.003173719,0.066081524,0.001984815,0.036181547,0.005068468,0.072108559,0.001392287,0.020514481,0.033354677,0.027743381,0.027553497,0.031669065,0.038252633,0.027550625,0.017031642,0.10280299,0.075209849,0.17694137,0.070301071,0.13291478,0.068286546,0.13530686,0.048541591,0.19058233,0.30838022,0.29576358,0.24318115,0.20923278,0.22775057,0.23389603,0.20599495,0.18772028,0.12331598,0.21554357,0.088964559,0.17352498,0.083986416,0.1510274,0.069786571,0.055566341,0.045257963,0.053423133,0.05356741,0.044830952,0.036065388,0.041828003,0.047492042,0.034718961,0.024766879,0.04330691,0.051733848,0.027131315,0.019604597,0.033115819,0.049878173,0.27128765,0.36751989
1,0.13408028,0.029687122,0.003699814,0.068636641,0.005531933,0.040180612,0.007617779,0.08589296,0.003445627,0.020070734,0.021411672,0.031027161,0.03715365,0.033249568,0.037337121,0.041051082,0.025397547,0.097409271,0.073461868,0.16324633,0.07766284,0.14951578,0.071335703,0.10872035,0.058897503,0.16998677,0.27774617,0.28744808,0.22414635,0.22457513,0.26057026,0.20139302,0.19560947,0.14942312,0.1102391,0.18421292,0.088983655,0.18291506,0.076608799,0.14068916,0.063117951,0.054335661,0.053975448,0.055394273,0.056575987,0.043587275,0.043940142,0.033057082,0.031095535,0.03807801,0.041616507,0.043817271,0.0682818,0.031415019,0.026095165,0.029161884,0.0587864,0.31364304,0.40169528
1,0.090196379,0.035172421,0.003166028,0.042271327,0.001386666,0.045892417,0.005544712,0.049984649,0.002341691,0.019051461,0.024914017,0.024812892,0.030273784,0.038626283,0.03317466,0.02838177,0.022290109,0.096509643,0.060874883,0.17859483,0.084866434,0.15148444,0.06156477,0.11207596,0.053307839,0.20939916,0.2539691,0.37831792,0.23286541,0.2151846,0.24860844,0.23448066,0.17234357,0.15979707,0.12688868,0.21832092,0.10242134,0.16116969,0.081310108,0.15036006,0.060619969,0.056041241,0.056424525,0.05988602,0.058012497,0.049429048,0.04113723,0.035967682,0.041014899,0.036218226,0.036325533,0.039310608,0.036758732,0.029142126,0.030642524,0.026686214,0.029240247,0.26268345,0.35789958
1,0.13060158,0.040412638,0.003775946,0.06101381,0.002897924,0.042365126,0.005961465,0.064808369,0.002834918,0.019528916,0.029791564,0.031441152,0.032725092,0.038248979,0.049918238,0.037575968,0.021202367,0.10534802,0.063512556,0.17496212,0.085733108,0.15479754,0.067301735,0.13249707,0.053995378,0.1681897,0.22994187,0.31187946,0.23951364,0.17953156,0.26058048,0.21386127,0.20358586,0.16164488,0.1192852,0.1990862,0.1041811,0.16103828,0.087888293,0.12752403,0.072216012,0.058059432,0.061605394,0.056708425,0.068260357,0.051853664,0.03785757,0.039926555,0.041655995,0.042404279,0.03581674,0.043708183,0.052000444,0.029475691,0.032388549,0.032106772,0.047484197,0.29888004,0.40805295
1,0.13132873,0.047110416,0.003759321,0.048659589,0.004316357,0.051417504,0.005087272,0.055995192,0.004419029,0.022291198,0.032951273,0.038856182,0.037648141,0.036764253,0.039316457,0.037632655,0.02714853,0.11426454,0.080863684,0.15961279,0.083821833,0.14098914,0.076269567,0.12731667,0.052743148,0.19001691,0.27470726,0.26670238,0.24803632,0.20281945,0.22879186,0.23247054,0.17002006,0.18264629,0.093895704,0.20886995,0.088667952,0.17545868,0.087529793,0.11283037,0.076117069,0.056195065,0.052680928,0.05533934,0.055151656,0.047963548,0.042668883,0.035865694,0.04620333,0.037727974,0.047284529,0.037455603,0.054223899,0.028878815,0.037481342,0.023409119,0.043689579,0.30230588,0.41353032
